AMPsuite Statement for On The Way Records,,,,,,,,,,,,,,,,,
Period 2024-10-01 to 2024-10-31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
This Period: ,,,£ 123.42,,,,,,,,,,,,,,
Bought Forward: ,,,£ 12.58,,,,,,,,,,,,,,
PAYABLE: ,,,£ 136.01,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
You are due a payment of £ 136.01,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Period From,Period To,Transaction Date,Distributor,UPC,Cat. No.,ISRC,Label,Release Title,Track Title,Mix Name,Artist,Content Type,Delivery Method,Territory,Suitebeats Comp.,Quantity,Revenue
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,FR,No,11,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GD,No,2,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GR,No,3,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GT,No,2,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,HN,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,HU,No,8,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ID,No,4,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IE,No,2,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IM,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IN,No,2,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IR,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,JP,No,4,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,LA,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MA,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MX,No,4,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MY,No,2,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NL,No,6,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PK,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PT,No,5,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,RO,No,5,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,RU,No,8,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SE,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SI,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SK,No,4,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SV,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,TH,No,2,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,UY,No,1,0
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ZA,No,2,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AE,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AL,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AR,No,4,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AT,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,BO,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CA,No,3,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CH,No,2,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CO,No,4,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,DO,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ES,No,6,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,FI,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,FR,No,6,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GD,No,2,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,HN,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,HR,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,HU,No,6,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ID,No,2,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IL,No,2,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IN,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IQ,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,JP,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,KE,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,KR,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,KZ,No,2,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MD,No,4,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MU,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MZ,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NL,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NO,No,2,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NP,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NZ,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PH,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PK,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PL,No,15,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PR,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PT,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,RO,No,4,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,RU,No,4,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SI,No,4,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SK,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SR,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SV,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,TR,No,3,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,UA,No,1,0
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,US,No,3,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AT,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AU,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AZ,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,BD,No,3,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,BE,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,BO,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CH,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CO,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CR,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CY,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CZ,No,3,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ES,No,5,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,FI,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GB,No,8,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GD,No,3,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GR,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,HU,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ID,No,3,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IL,No,4,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IN,No,7,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IQ,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IT,No,5,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,JP,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,KH,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,KR,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,KZ,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,LT,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MX,No,7,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MZ,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NI,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NL,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NP,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PE,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PH,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,PK,No,2,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,RO,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,RS,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,RU,No,4,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SA,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SE,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,SK,No,6,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,TH,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,TR,No,5,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,UA,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,YE,No,1,0
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ZA,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AR,No,2,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AU,No,2,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,AZ,No,2,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,BE,No,2,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,BO,No,3,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CA,No,2,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CH,No,3,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,CO,No,4,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,DK,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,DZ,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,EC,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ES,No,3,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,FR,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GE,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,GT,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,HU,No,4,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ID,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IN,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,IT,No,5,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,JP,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,KH,No,2,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,KZ,No,2,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,LK,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MA,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,MX,No,1,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NI,No,2,0
2024-09-01,2024-09-30,2024-09-29,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,NP,No,3,0
